acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists
0.22,https://api.spotify.com/v1/audio-analysis/43rJQjd6zfyTP58TNI9JAi,0.602,270013,0.879,43rJQjd6zfyTP58TNI9JAi,0.000236,9,0.107,-5.283,0,0.0994,174.11,4,https://api.spotify.com/v1/tracks/43rJQjd6zfyTP58TNI9JAi,audio_features,spotify:track:43rJQjd6zfyTP58TNI9JAi,0.733,2018-04-02T13:08:50Z,TSLAMP,MGMT
0.123,https://api.spotify.com/v1/audio-analysis/54hdBH6z6hMBUpC9fAMs3s,0.515,232173,0.898,54hdBH6z6hMBUpC9fAMs3s,0.38,8,0.199,-6.682,1,0.0291,113.983,4,https://api.spotify.com/v1/tracks/54hdBH6z6hMBUpC9fAMs3s,audio_features,spotify:track:54hdBH6z6hMBUpC9fAMs3s,0.778,2018-04-02T13:08:50Z,James,MGMT
0.0512,https://api.spotify.com/v1/audio-analysis/5J2SAAtyfFXOsctaYiUuLO,0.667,284547,0.782,5J2SAAtyfFXOsctaYiUuLO,0.896,7,0.645,-7.681,0,0.0318,132.983,3,https://api.spotify.com/v1/tracks/5J2SAAtyfFXOsctaYiUuLO,audio_features,spotify:track:5J2SAAtyfFXOsctaYiUuLO,0.886,2018-04-02T13:08:50Z,Days That Got Away,MGMT
0.00678,https://api.spotify.com/v1/audio-analysis/52pWggDlN5mVeX111i06PP,0.576,260347,0.94,52pWggDlN5mVeX111i06PP,0.00066,8,0.308,-4.541,1,0.0445,128.017,4,https://api.spotify.com/v1/tracks/52pWggDlN5mVeX111i06PP,audio_features,spotify:track:52pWggDlN5mVeX111i06PP,0.667,2018-04-02T13:08:50Z,One Thing Left to Try,MGMT
0.38,https://api.spotify.com/v1/audio-analysis/7lMg0UHlXeqSHYuzR8OFey,0.762,221533,0.45,7lMg0UHlXeqSHYuzR8OFey,0.011,0,0.131,-10.229,0,0.0409,124.0,4,https://api.spotify.com/v1/tracks/7lMg0UHlXeqSHYuzR8OFey,audio_features,spotify:track:7lMg0UHlXeqSHYuzR8OFey,0.559,2018-02-26T01:22:38Z,Mergulho Interior,Anelis Assumpção
0.423,https://api.spotify.com/v1/audio-analysis/3GXurnzOkbmzV4ZiyMfBnd,0.701,179867,0.576,3GXurnzOkbmzV4ZiyMfBnd,0.00684,4,0.134,-9.87,0,0.172,94.976,4,https://api.spotify.com/v1/tracks/3GXurnzOkbmzV4ZiyMfBnd,audio_features,spotify:track:3GXurnzOkbmzV4ZiyMfBnd,0.828,2018-02-26T01:22:38Z,Chá de Jasmim,Anelis Assumpção
0.00564,https://api.spotify.com/v1/audio-analysis/0oOuv9kz8ipw7FsOtSBMC4,0.626,159667,0.644,0oOuv9kz8ipw7FsOtSBMC4,7.82e-05,7,0.816,-8.179,1,0.0414,129.236,4,https://api.spotify.com/v1/tracks/0oOuv9kz8ipw7FsOtSBMC4,audio_features,spotify:track:0oOuv9kz8ipw7FsOtSBMC4,0.886,2018-02-26T01:22:38Z,Segunda a Sexta,Anelis Assumpção
0.63,https://api.spotify.com/v1/audio-analysis/7lUPpvfdPnXgZewDKx6rZt,0.697,229307,0.55,7lUPpvfdPnXgZewDKx6rZt,0.000239,2,0.267,-9.288,0,0.103,80.991,4,https://api.spotify.com/v1/tracks/7lUPpvfdPnXgZewDKx6rZt,audio_features,spotify:track:7lUPpvfdPnXgZewDKx6rZt,0.343,2018-02-26T01:22:38Z,Gosto Serena,Anelis Assumpção
0.91,https://api.spotify.com/v1/audio-analysis/30gV7CZjhRlnLYMXT0D9Bd,0.439,232427,0.298,30gV7CZjhRlnLYMXT0D9Bd,0.000101,9,0.198,-10.542,0,0.0296,83.966,3,https://api.spotify.com/v1/tracks/30gV7CZjhRlnLYMXT0D9Bd,audio_features,spotify:track:30gV7CZjhRlnLYMXT0D9Bd,0.321,2018-02-26T01:22:38Z,Pastel de Vento,Anelis Assumpção
0.822,https://api.spotify.com/v1/audio-analysis/019mxjbmWqoWHrBG2hiyG0,0.607,172920,0.483,019mxjbmWqoWHrBG2hiyG0,0.0228,8,0.113,-12.411,1,0.0992,164.945,3,https://api.spotify.com/v1/tracks/019mxjbmWqoWHrBG2hiyG0,audio_features,spotify:track:019mxjbmWqoWHrBG2hiyG0,0.774,2018-02-26T01:22:38Z,Escalafobética,"Anelis Assumpção,Thalma De Freitas"
0.855,https://api.spotify.com/v1/audio-analysis/4LPhgLQwUPJsHbaqz1iRn6,0.457,175756,0.11,4LPhgLQwUPJsHbaqz1iRn6,0.0,6,0.132,-14.94,0,0.124,190.551,4,https://api.spotify.com/v1/tracks/4LPhgLQwUPJsHbaqz1iRn6,audio_features,spotify:track:4LPhgLQwUPJsHbaqz1iRn6,0.395,2018-02-26T01:22:38Z,Caroço,Anelis Assumpção
0.433,https://api.spotify.com/v1/audio-analysis/4VMIs1bZuKn1jiO6sjpVcX,0.574,233747,0.587,4VMIs1bZuKn1jiO6sjpVcX,0.000573,8,0.109,-8.463,0,0.0714,118.384,4,https://api.spotify.com/v1/tracks/4VMIs1bZuKn1jiO6sjpVcX,audio_features,spotify:track:4VMIs1bZuKn1jiO6sjpVcX,0.645,2018-02-26T01:22:38Z,Mortal à Toa,"Anelis Assumpção,Tulipa Ruiz,Ava Rocha,Liniker e os Caramelows"
0.42,https://api.spotify.com/v1/audio-analysis/0wx56qtzrtbVuXu7SuwSMY,0.782,280560,0.634,0wx56qtzrtbVuXu7SuwSMY,0.000817,7,0.309,-9.524,0,0.0966,116.911,4,https://api.spotify.com/v1/tracks/0wx56qtzrtbVuXu7SuwSMY,audio_features,spotify:track:0wx56qtzrtbVuXu7SuwSMY,0.33,2018-02-26T01:22:38Z,Paint My Dreams,"Anelis Assumpção,Liniker e os Caramelows,Vitor Hugo"
0.362,https://api.spotify.com/v1/audio-analysis/21N1szKxYKVmUgcXZEAUYP,0.784,203473,0.543,21N1szKxYKVmUgcXZEAUYP,1.19e-06,2,0.0542,-10.344,1,0.109,81.978,4,https://api.spotify.com/v1/tracks/21N1szKxYKVmUgcXZEAUYP,audio_features,spotify:track:21N1szKxYKVmUgcXZEAUYP,0.698,2018-02-26T01:22:38Z,Amor de Vidro,Anelis Assumpção
0.402,https://api.spotify.com/v1/audio-analysis/6ruVqxRLuXvdFbs5k21SUX,0.735,266093,0.461,6ruVqxRLuXvdFbs5k21SUX,0.000489,7,0.11,-9.085,1,0.0389,97.91,4,https://api.spotify.com/v1/tracks/6ruVqxRLuXvdFbs5k21SUX,audio_features,spotify:track:6ruVqxRLuXvdFbs5k21SUX,0.162,2018-02-26T01:22:38Z,Água,Anelis Assumpção
0.63,https://api.spotify.com/v1/audio-analysis/4cvWbLgnunHpI1fI3h5VfS,0.631,168813,0.559,4cvWbLgnunHpI1fI3h5VfS,0.021,7,0.101,-9.078,0,0.0655,96.766,4,https://api.spotify.com/v1/tracks/4cvWbLgnunHpI1fI3h5VfS,audio_features,spotify:track:4cvWbLgnunHpI1fI3h5VfS,0.748,2018-02-26T01:22:38Z,Moela,Anelis Assumpção
0.662,https://api.spotify.com/v1/audio-analysis/614Xf9uacBfUhtJZMzELHb,0.827,217413,0.405,614Xf9uacBfUhtJZMzELHb,0.000308,7,0.102,-8.295,1,0.0332,99.992,4,https://api.spotify.com/v1/tracks/614Xf9uacBfUhtJZMzELHb,audio_features,spotify:track:614Xf9uacBfUhtJZMzELHb,0.671,2018-02-26T01:22:38Z,Receita Rápida,"Anelis Assumpção,Céu,Thalma De Freitas"
0.461,https://api.spotify.com/v1/audio-analysis/0lPfh6ZZKpcJRwhdWUm28D,0.579,231040,0.617,0lPfh6ZZKpcJRwhdWUm28D,0.00024,11,0.122,-5.204,0,0.348,110.115,4,https://api.spotify.com/v1/tracks/0lPfh6ZZKpcJRwhdWUm28D,audio_features,spotify:track:0lPfh6ZZKpcJRwhdWUm28D,0.193,2018-02-26T01:22:16Z,Pode Falar,"Bril,Doncesão,Luccas Carlos,Go Dassisti"
0.059,https://api.spotify.com/v1/audio-analysis/1AyWYtsR8fpbbWs91GdDV0,0.69,180588,0.597,1AyWYtsR8fpbbWs91GdDV0,0.0,5,0.0529,-4.427,0,0.253,63.01,5,https://api.spotify.com/v1/tracks/1AyWYtsR8fpbbWs91GdDV0,audio_features,spotify:track:1AyWYtsR8fpbbWs91GdDV0,0.533,2018-02-26T01:22:16Z,Farm,"Bril,Luccas Carlos,Go Dassisti,Gee Rocha"
0.263,https://api.spotify.com/v1/audio-analysis/1O9Uz1YYXKA9XNSCrTEsgz,0.907,163701,0.555,1O9Uz1YYXKA9XNSCrTEsgz,0.0,11,0.201,-4.548,0,0.336,95.983,4,https://api.spotify.com/v1/tracks/1O9Uz1YYXKA9XNSCrTEsgz,audio_features,spotify:track:1O9Uz1YYXKA9XNSCrTEsgz,0.656,2018-02-26T01:22:16Z,De Fato,"Bril,Go Dassisti,Gee Rocha"
0.189,https://api.spotify.com/v1/audio-analysis/2sgKBSmv92srDWIIUcFk1t,0.735,113611,0.86,2sgKBSmv92srDWIIUcFk1t,0.0,10,0.326,-6.662,0,0.487,120.082,4,https://api.spotify.com/v1/tracks/2sgKBSmv92srDWIIUcFk1t,audio_features,spotify:track:2sgKBSmv92srDWIIUcFk1t,0.601,2018-02-26T01:22:16Z,Intro Novo Rico,Bril
0.164,https://api.spotify.com/v1/audio-analysis/3BcrxyN7ED1Bvs0wNbUQoI,0.818,165877,0.588,3BcrxyN7ED1Bvs0wNbUQoI,0.000699,9,0.104,-6.261,0,0.0459,140.035,4,https://api.spotify.com/v1/tracks/3BcrxyN7ED1Bvs0wNbUQoI,audio_features,spotify:track:3BcrxyN7ED1Bvs0wNbUQoI,0.216,2018-02-26T01:22:16Z,Faca,"Bril,Gee Rocha"
0.635,https://api.spotify.com/v1/audio-analysis/5ifhiojx1oZLvYbUb2800w,0.767,186816,0.673,5ifhiojx1oZLvYbUb2800w,0.000693,0,0.0974,-6.461,1,0.236,100.043,4,https://api.spotify.com/v1/tracks/5ifhiojx1oZLvYbUb2800w,audio_features,spotify:track:5ifhiojx1oZLvYbUb2800w,0.4,2018-02-26T01:22:16Z,Colômbia,Bril
0.311,https://api.spotify.com/v1/audio-analysis/60WOrfXBsdlOMtXtgfyGk8,0.728,183509,0.52,60WOrfXBsdlOMtXtgfyGk8,0.505,2,0.119,-12.586,1,0.158,135.033,4,https://api.spotify.com/v1/tracks/60WOrfXBsdlOMtXtgfyGk8,audio_features,spotify:track:60WOrfXBsdlOMtXtgfyGk8,0.447,2018-02-26T01:22:16Z,Interlúdio do Índio,Bril
0.493,https://api.spotify.com/v1/audio-analysis/47z5WM9GQjLrfKLyp9AaG2,0.905,197376,0.614,47z5WM9GQjLrfKLyp9AaG2,4.6e-06,6,0.177,-5.941,0,0.108,117.967,4,https://api.spotify.com/v1/tracks/47z5WM9GQjLrfKLyp9AaG2,audio_features,spotify:track:47z5WM9GQjLrfKLyp9AaG2,0.292,2018-02-26T01:22:16Z,Chefe Gordo,"Bril,Go Dassisti,Gee Rocha"
0.264,https://api.spotify.com/v1/audio-analysis/1QJzsqcBKyr9B2XszkNiq0,0.967,204032,0.571,1QJzsqcBKyr9B2XszkNiq0,0.0154,7,0.138,-8.36,1,0.182,124.967,4,https://api.spotify.com/v1/tracks/1QJzsqcBKyr9B2XszkNiq0,audio_features,spotify:track:1QJzsqcBKyr9B2XszkNiq0,0.696,2018-02-26T01:22:16Z,Além,"Bril,Go Dassisti"
0.111,https://api.spotify.com/v1/audio-analysis/7jV5XaIqbOhlWZefR6vd2W,0.879,238293,0.53,7jV5XaIqbOhlWZefR6vd2W,1.57e-06,10,0.0823,-6.61,0,0.349,123.077,4,https://api.spotify.com/v1/tracks/7jV5XaIqbOhlWZefR6vd2W,audio_features,spotify:track:7jV5XaIqbOhlWZefR6vd2W,0.225,2018-02-26T01:22:16Z,Problema Grande,"Bril,MC Cabelinho,Go Dassisti"
0.0161,https://api.spotify.com/v1/audio-analysis/57wrj5gmY8aZA4YBmqfitc,0.635,212720,0.926,57wrj5gmY8aZA4YBmqfitc,0.0,1,0.0999,-2.687,0,0.03,95.97,4,https://api.spotify.com/v1/tracks/57wrj5gmY8aZA4YBmqfitc,audio_features,spotify:track:57wrj5gmY8aZA4YBmqfitc,0.336,2018-02-23T22:45:52Z,Teto de Vidro,Pitty
0.00265,https://api.spotify.com/v1/audio-analysis/7o7MExeF7niW4VFiie5Zxh,0.671,191520,0.77,7o7MExeF7niW4VFiie5Zxh,0.0,2,0.249,-4.12,1,0.0309,136.076,4,https://api.spotify.com/v1/tracks/7o7MExeF7niW4VFiie5Zxh,audio_features,spotify:track:7o7MExeF7niW4VFiie5Zxh,0.437,2018-02-23T22:45:52Z,Admirável Chip Novo,Pitty
0.00269,https://api.spotify.com/v1/audio-analysis/2Y0R8ey56JBZj6Au3HenCq,0.661,288680,0.695,2Y0R8ey56JBZj6Au3HenCq,0.0,7,0.12,-3.97,1,0.0256,99.958,4,https://api.spotify.com/v1/tracks/2Y0R8ey56JBZj6Au3HenCq,audio_features,spotify:track:2Y0R8ey56JBZj6Au3HenCq,0.419,2018-02-23T22:45:52Z,Máscara,Pitty
0.00577,https://api.spotify.com/v1/audio-analysis/2iUxWUv5TovjBmayOcWohB,0.578,232240,0.62,2iUxWUv5TovjBmayOcWohB,0.0,2,0.104,-5.837,1,0.0249,88.114,4,https://api.spotify.com/v1/tracks/2iUxWUv5TovjBmayOcWohB,audio_features,spotify:track:2iUxWUv5TovjBmayOcWohB,0.426,2018-02-23T22:45:52Z,Equalize,Pitty
0.00428,https://api.spotify.com/v1/audio-analysis/1XXp1AY5XKaHIgn6huNzvP,0.697,218387,0.813,1XXp1AY5XKaHIgn6huNzvP,2.17e-05,11,0.122,-3.903,0,0.034,120.005,4,https://api.spotify.com/v1/tracks/1XXp1AY5XKaHIgn6huNzvP,audio_features,spotify:track:1XXp1AY5XKaHIgn6huNzvP,0.589,2018-02-23T22:45:52Z,O Lobo,Pitty
0.000402,https://api.spotify.com/v1/audio-analysis/5cWQN3gQtgd2brnNd9xjA5,0.607,193653,0.782,5cWQN3gQtgd2brnNd9xjA5,0.0,7,0.108,-4.285,1,0.0295,113.963,4,https://api.spotify.com/v1/tracks/5cWQN3gQtgd2brnNd9xjA5,audio_features,spotify:track:5cWQN3gQtgd2brnNd9xjA5,0.576,2018-02-23T22:45:52Z,Emboscada,Pitty
0.00431,https://api.spotify.com/v1/audio-analysis/7AuHB7xgQXdqpzoeobDrmH,0.6,275773,0.789,7AuHB7xgQXdqpzoeobDrmH,0.0,9,0.147,-3.966,0,0.0278,91.958,4,https://api.spotify.com/v1/tracks/7AuHB7xgQXdqpzoeobDrmH,audio_features,spotify:track:7AuHB7xgQXdqpzoeobDrmH,0.72,2018-02-23T22:45:52Z,Do Mesmo Lado,Pitty
0.036,https://api.spotify.com/v1/audio-analysis/3sSP7ZdvXsJIkPFHF3a6M7,0.345,245040,0.391,3sSP7ZdvXsJIkPFHF3a6M7,0.0,4,0.109,-10.344,1,0.0285,102.012,4,https://api.spotify.com/v1/tracks/3sSP7ZdvXsJIkPFHF3a6M7,audio_features,spotify:track:3sSP7ZdvXsJIkPFHF3a6M7,0.128,2018-02-23T22:45:52Z,Temporal,Pitty
0.00219,https://api.spotify.com/v1/audio-analysis/2oQC5cYsWM54ZGGX6etm1w,0.588,127587,0.935,2oQC5cYsWM54ZGGX6etm1w,0.0,9,0.415,-4.562,1,0.0598,85.026,4,https://api.spotify.com/v1/tracks/2oQC5cYsWM54ZGGX6etm1w,audio_features,spotify:track:2oQC5cYsWM54ZGGX6etm1w,0.577,2018-02-23T22:45:52Z,Só de Passagem,Pitty
0.00216,https://api.spotify.com/v1/audio-analysis/5nQ7ULdDyfeZUO2R441Mwm,0.55,152773,0.954,5nQ7ULdDyfeZUO2R441Mwm,0.0,11,0.31,-4.255,0,0.0467,174.061,4,https://api.spotify.com/v1/tracks/5nQ7ULdDyfeZUO2R441Mwm,audio_features,spotify:track:5nQ7ULdDyfeZUO2R441Mwm,0.961,2018-02-23T22:45:52Z,I Wanna Be,Pitty
0.00211,https://api.spotify.com/v1/audio-analysis/7d1ASp9Z05JONXJarh5bKQ,0.675,219720,0.836,7d1ASp9Z05JONXJarh5bKQ,2.31e-06,7,0.383,-4.702,1,0.0279,104.012,4,https://api.spotify.com/v1/tracks/7d1ASp9Z05JONXJarh5bKQ,audio_features,spotify:track:7d1ASp9Z05JONXJarh5bKQ,0.296,2018-02-23T22:45:52Z,Semana Que Vem,Pitty
0.496,https://api.spotify.com/v1/audio-analysis/0O9kkXzdL0ufQNzE7vDgsQ,0.692,182640,0.949,0O9kkXzdL0ufQNzE7vDgsQ,1.87e-06,9,0.0837,-5.162,1,0.108,90.936,4,https://api.spotify.com/v1/tracks/0O9kkXzdL0ufQNzE7vDgsQ,audio_features,spotify:track:0O9kkXzdL0ufQNzE7vDgsQ,0.859,2018-02-21T16:13:29Z,Hermes Trismegisto Escreveu,Jorge Ben Jor
0.498,https://api.spotify.com/v1/audio-analysis/0yOco3Z6KoFm38QDTvOXpi,0.634,242733,0.753,0yOco3Z6KoFm38QDTvOXpi,0.0,9,0.161,-4.096,0,0.0628,129.006,4,https://api.spotify.com/v1/tracks/0yOco3Z6KoFm38QDTvOXpi,audio_features,spotify:track:0yOco3Z6KoFm38QDTvOXpi,0.914,2018-02-21T16:13:29Z,Xica Da Silva,Jorge Ben Jor
0.253,https://api.spotify.com/v1/audio-analysis/6p3VSzgS0gi6H8iMYOiiyg,0.651,232027,0.91,6p3VSzgS0gi6H8iMYOiiyg,0.0,1,0.472,-3.834,0,0.2,96.792,4,https://api.spotify.com/v1/tracks/6p3VSzgS0gi6H8iMYOiiyg,audio_features,spotify:track:6p3VSzgS0gi6H8iMYOiiyg,0.654,2018-02-21T16:13:29Z,Ponta De Lanca Africano,Jorge Ben Jor
0.75,https://api.spotify.com/v1/audio-analysis/13cyWwAwfXiIH5QgQ21bGT,0.704,207267,0.729,13cyWwAwfXiIH5QgQ21bGT,5.05e-06,2,0.0736,-5.072,1,0.0549,119.213,4,https://api.spotify.com/v1/tracks/13cyWwAwfXiIH5QgQ21bGT,audio_features,spotify:track:13cyWwAwfXiIH5QgQ21bGT,0.897,2018-02-21T16:13:29Z,O Filósofo,Jorge Ben Jor
0.421,https://api.spotify.com/v1/audio-analysis/5S2ugMbw7Viq4vES6jg6gs,0.425,231267,0.882,5S2ugMbw7Viq4vES6jg6gs,0.0,8,0.0708,-5.226,1,0.0997,100.982,4,https://api.spotify.com/v1/tracks/5S2ugMbw7Viq4vES6jg6gs,audio_features,spotify:track:5S2ugMbw7Viq4vES6jg6gs,0.517,2018-02-21T16:13:29Z,"Meus Filhos, Meu Tesouro",Jorge Ben Jor
0.568,https://api.spotify.com/v1/audio-analysis/2kz9F0MMzz8R7zvd4NmKCH,0.493,187800,0.92,2kz9F0MMzz8R7zvd4NmKCH,0.13,0,0.0928,-5.238,1,0.0669,175.705,4,https://api.spotify.com/v1/tracks/2kz9F0MMzz8R7zvd4NmKCH,audio_features,spotify:track:2kz9F0MMzz8R7zvd4NmKCH,0.955,2018-02-21T16:13:29Z,O Plebeu,Jorge Ben Jor
0.556,https://api.spotify.com/v1/audio-analysis/2jjPWBfnx57puOtvQPKE1k,0.587,186933,0.703,2jjPWBfnx57puOtvQPKE1k,0.0,6,0.596,-5.789,0,0.0556,136.704,4,https://api.spotify.com/v1/tracks/2jjPWBfnx57puOtvQPKE1k,audio_features,spotify:track:2jjPWBfnx57puOtvQPKE1k,0.725,2018-02-21T16:13:29Z,Taj Mahal,Jorge Ben Jor
0.365,https://api.spotify.com/v1/audio-analysis/4hIMFb4EkLzlre48to0ETP,0.567,226640,0.97,4hIMFb4EkLzlre48to0ETP,1.15e-06,5,0.438,-4.222,0,0.0885,115.837,4,https://api.spotify.com/v1/tracks/4hIMFb4EkLzlre48to0ETP,audio_features,spotify:track:4hIMFb4EkLzlre48to0ETP,0.749,2018-02-21T16:13:29Z,A História De Jorge,Jorge Ben Jor
0.706,https://api.spotify.com/v1/audio-analysis/3VxYRTyrAnimrxrVJHJ0aF,0.659,244707,0.764,3VxYRTyrAnimrxrVJHJ0aF,0.0,7,0.111,-4.232,1,0.0747,106.858,4,https://api.spotify.com/v1/tracks/3VxYRTyrAnimrxrVJHJ0aF,audio_features,spotify:track:3VxYRTyrAnimrxrVJHJ0aF,0.905,2018-02-21T16:13:29Z,Camisa 10 Da Gavea,Jorge Ben Jor
0.524,https://api.spotify.com/v1/audio-analysis/5elX5xfQl24ZBGff1aG0Vb,0.542,286427,0.975,5elX5xfQl24ZBGff1aG0Vb,0.0099,9,0.106,-5.877,1,0.08,145.159,4,https://api.spotify.com/v1/tracks/5elX5xfQl24ZBGff1aG0Vb,audio_features,spotify:track:5elX5xfQl24ZBGff1aG0Vb,0.688,2018-02-21T16:13:29Z,Cavaleiro Do Cavalo Imaculado,Jorge Ben Jor
0.294,https://api.spotify.com/v1/audio-analysis/6vkpZJyO0zxTr2jGeLwIjK,0.553,227200,0.951,6vkpZJyO0zxTr2jGeLwIjK,0.0,0,0.202,-4.654,1,0.168,108.962,4,https://api.spotify.com/v1/tracks/6vkpZJyO0zxTr2jGeLwIjK,audio_features,spotify:track:6vkpZJyO0zxTr2jGeLwIjK,0.67,2018-02-21T16:13:29Z,África Brasil (Zumbi),Jorge Ben Jor
0.00239,https://api.spotify.com/v1/audio-analysis/33j6MmtYB2Gp3Vg3EEx1Oi,0.822,208811,0.631,33j6MmtYB2Gp3Vg3EEx1Oi,0.000589,7,0.364,-7.736,1,0.0598,103.985,4,https://api.spotify.com/v1/tracks/33j6MmtYB2Gp3Vg3EEx1Oi,audio_features,spotify:track:33j6MmtYB2Gp3Vg3EEx1Oi,0.37,2018-02-20T15:49:49Z,Perdendo o Juízo,Flora Matos
0.35,https://api.spotify.com/v1/audio-analysis/5I7VfAhVB7MFoTzwtlqni1,0.904,203563,0.461,5I7VfAhVB7MFoTzwtlqni1,0.0128,3,0.11,-10.59,1,0.0684,125.982,4,https://api.spotify.com/v1/tracks/5I7VfAhVB7MFoTzwtlqni1,audio_features,spotify:track:5I7VfAhVB7MFoTzwtlqni1,0.357,2018-02-20T15:49:49Z,Me Ame em Miami,Flora Matos
0.0173,https://api.spotify.com/v1/audio-analysis/2Yj7ohrThRG809JgrSwyKZ,0.778,212907,0.638,2Yj7ohrThRG809JgrSwyKZ,4.13e-06,9,0.342,-7.998,1,0.282,127.001,4,https://api.spotify.com/v1/tracks/2Yj7ohrThRG809JgrSwyKZ,audio_features,spotify:track:2Yj7ohrThRG809JgrSwyKZ,0.553,2018-02-20T15:49:49Z,Parando as Horas,Flora Matos
0.464,https://api.spotify.com/v1/audio-analysis/6Lly54SyYeghHffJEPCmBv,0.517,167727,0.383,6Lly54SyYeghHffJEPCmBv,0.0,5,0.123,-11.641,0,0.26,86.585,1,https://api.spotify.com/v1/tracks/6Lly54SyYeghHffJEPCmBv,audio_features,spotify:track:6Lly54SyYeghHffJEPCmBv,0.51,2018-02-20T15:49:49Z,Quando Você Vem (Ss),"Flora Matos,Robert Ahrel Lumzy"
0.0481,https://api.spotify.com/v1/audio-analysis/2HkiLuom1eTh8ZEaGqQjLY,0.786,190097,0.596,2HkiLuom1eTh8ZEaGqQjLY,1.38e-06,0,0.0926,-8.725,1,0.231,132.998,4,https://api.spotify.com/v1/tracks/2HkiLuom1eTh8ZEaGqQjLY,audio_features,spotify:track:2HkiLuom1eTh8ZEaGqQjLY,0.681,2018-02-20T15:49:49Z,O Jeito,Flora Matos
0.265,https://api.spotify.com/v1/audio-analysis/00XfUDUYQJ2hgG0vKpdwa6,0.773,224273,0.602,00XfUDUYQJ2hgG0vKpdwa6,0.0,8,0.12,-7.939,1,0.293,174.136,4,https://api.spotify.com/v1/tracks/00XfUDUYQJ2hgG0vKpdwa6,audio_features,spotify:track:00XfUDUYQJ2hgG0vKpdwa6,0.462,2018-02-20T15:49:49Z,Bora Dançar,Flora Matos
0.159,https://api.spotify.com/v1/audio-analysis/30VFSnJ2vGLxYrOLyDtFMa,0.607,160789,0.656,30VFSnJ2vGLxYrOLyDtFMa,0.000189,9,0.129,-8.566,0,0.162,119.066,4,https://api.spotify.com/v1/tracks/30VFSnJ2vGLxYrOLyDtFMa,audio_features,spotify:track:30VFSnJ2vGLxYrOLyDtFMa,0.773,2018-02-20T15:49:49Z,Deixa Brilhar,Flora Matos
0.00911,https://api.spotify.com/v1/audio-analysis/4KEZtRFVeTnR4Sp14Nik72,0.871,185995,0.723,4KEZtRFVeTnR4Sp14Nik72,0.000377,2,0.209,-7.941,1,0.0654,138.009,1,https://api.spotify.com/v1/tracks/4KEZtRFVeTnR4Sp14Nik72,audio_features,spotify:track:4KEZtRFVeTnR4Sp14Nik72,0.617,2018-02-20T15:49:49Z,Não Vou Mentir,Flora Matos
0.267,https://api.spotify.com/v1/audio-analysis/4upxsDicE8TvZWENnUP1gE,0.841,146976,0.532,4upxsDicE8TvZWENnUP1gE,3.02e-05,8,0.101,-9.536,0,0.23,100.055,4,https://api.spotify.com/v1/tracks/4upxsDicE8TvZWENnUP1gE,audio_features,spotify:track:4upxsDicE8TvZWENnUP1gE,0.355,2018-02-20T15:49:49Z,10:45,Flora Matos
0.791,https://api.spotify.com/v1/audio-analysis/0gSHtloPUrlggSXlzaU9TB,0.639,215850,0.26,0gSHtloPUrlggSXlzaU9TB,1.45e-05,4,0.258,-7.558,0,0.142,91.423,4,https://api.spotify.com/v1/tracks/0gSHtloPUrlggSXlzaU9TB,audio_features,spotify:track:0gSHtloPUrlggSXlzaU9TB,0.417,2018-02-20T15:49:49Z,Como Faz - Acústico,Flora Matos
0.0265,https://api.spotify.com/v1/audio-analysis/0s0BuLqPzqSH1rrXB04bQf,0.822,206192,0.373,0s0BuLqPzqSH1rrXB04bQf,1.34e-06,7,0.27,-10.163,1,0.605,154.136,4,https://api.spotify.com/v1/tracks/0s0BuLqPzqSH1rrXB04bQf,audio_features,spotify:track:0s0BuLqPzqSH1rrXB04bQf,0.437,2018-02-20T15:49:49Z,Preta de Quebrada,Flora Matos
0.112,https://api.spotify.com/v1/audio-analysis/7cP99Dd9VNjDpr4yYIRGK9,0.67,180870,0.652,7cP99Dd9VNjDpr4yYIRGK9,0.0,5,0.383,-7.765,0,0.191,87.961,4,https://api.spotify.com/v1/tracks/7cP99Dd9VNjDpr4yYIRGK9,audio_features,spotify:track:7cP99Dd9VNjDpr4yYIRGK9,0.861,2018-02-20T15:49:49Z,Sonhos Gangsta,Flora Matos
0.0838,https://api.spotify.com/v1/audio-analysis/7pamxApUs3CE8t7tKmUJ6Z,0.488,217773,0.645,7pamxApUs3CE8t7tKmUJ6Z,0.000355,11,0.154,-7.226,1,0.421,148.733,4,https://api.spotify.com/v1/tracks/7pamxApUs3CE8t7tKmUJ6Z,audio_features,spotify:track:7pamxApUs3CE8t7tKmUJ6Z,0.595,2018-02-19T11:12:05Z,The Bird,Anderson .Paak
0.173,https://api.spotify.com/v1/audio-analysis/25GlFJq5QNAXyVgJvCZ4Mf,0.685,312360,0.545,25GlFJq5QNAXyVgJvCZ4Mf,1.44e-05,7,0.237,-6.189,1,0.061,94.061,4,https://api.spotify.com/v1/tracks/25GlFJq5QNAXyVgJvCZ4Mf,audio_features,spotify:track:25GlFJq5QNAXyVgJvCZ4Mf,0.506,2018-02-19T11:12:05Z,Heart Don't Stand a Chance,Anderson .Paak
